read_write_small_files,1.2047289246147121,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
read_write_text,1.129731440997839,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
readline,1.0394682218979279,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
richards,0.8331749499467541,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
sieve,0.9422927016574003,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
sorted_with_key,1.1923842975416437,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
spectral_norm,1.0468350836241678,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
split_and_join,1.0823201202154111,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_call,0.9471485896199928,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_format,1.0395397100446546,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_methods,1.1471646591265692,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_methods_2,0.9436353909278706,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_searching,1.106024896001424,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_slicing,0.8685749254196963,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
str_to_float,0.9675948387517139,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
super_method,1.0378085666668506,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
super_method_alt,1.0395939154606773,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
tuple_equality,0.6071250193903637,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
tuple_from_iterable,0.9990778044786235,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
tuple_slicing,0.9767697343284779,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
unpack_namedtuple,0.9872524178199131,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
access_attr_from_interpreted,0.4400271962543186,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
alloc_long_lived_linked,3.1945366657761882,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
alloc_long_lived_simple,1.9438899404237187,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
alloc_short_lived_linked,0.38211580187973626,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
alloc_short_lived_simple,0.35795381486107875,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
attrs_as_dict_key,0.6615762822889426,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
attrs_attr_access,0.3189948918427924,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
attrs_method,0.5364606853822517,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
binary_trees,0.5070051036369387,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bm_float,0.9899609560296152,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_call,0.8219462101090286,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_concat,0.971289960658753,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_format,0.73242014449905,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_indexing,0.8944235784049196,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_methods,1.0089758939998503,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_searching,0.9595324625470338,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_slicing,0.9547294631039625,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
bytes_split_and_join,0.909176813699383,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
call_method_from_interpreted,0.6891680535026378,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
call_type_from_interpreted,0.6369789629352494,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
catch_exceptions,0.7332266862941311,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
create_attrs,0.5840199500216195,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
create_dataclass,0.6179336350549353,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
create_namedtuple,0.9007873165087921,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dataclass_as_dict_key,0.7138038960110726,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dataclass_attr_access,0.30802420999606117,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dataclass_method,0.5409582338013411,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
